row_id,canonical_id,signature_key,path_pattern,generation_delta,side,consanguinity,gender_anchor,seniority,removal,double_kinship,temporal,category,english_term,notes,language_code,language_name,localized_term,variant_type,variant_rank
8282,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,hi,Hindi,पर-पर-grandadoptive दादी,primary,0
8283,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,ta,Tamil,பெரிய-பெரிய-grandadoptive பாட்டி,primary,0
8284,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,te,Telugu,గొప్ప-గొప్ప-grandadoptive అమ్మమ్మ,primary,0
8285,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,bn,Bengali,পর-পর-grandadoptive দিদা,primary,0
8286,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,mr,Marathi,पर-पर-grandadoptive आजी,primary,0
8287,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,ml,Malayalam,വലിയ-വലിയ-grandadoptive അമ്മൂമ്മ,primary,0
8288,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,kn,Kannada,ಮಹಾ-ಮಹಾ-grandadoptive ಅಜ್ಜಿ,primary,0
8289,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,gu,Gujarati,પર-પર-grandadoptive દાદીમા,primary,0
8290,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,pa,Punjabi,ਪੜਦਾਦਾ-ਪੜਦਾਦਾ-grandadoptive ਦਾਦੀ,primary,0
8291,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,ur,Urdu,پر-پر-grandadoptive دادی,primary,0
8292,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,es,Spanish,bis-bis-grandadoptive abuela,primary,0
8293,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,fr,French,arrière-arrière-grandadoptive grand-mère,primary,0
8294,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,de,German,Ur-Ur-grandadoptive Großmutter,primary,0
8295,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,ar,Arabic,جد-جد-grandadoptive جدة,primary,0
8296,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,zh,Chinese,曾-曾-grandadoptive 祖母,primary,0
8297,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,ja,Japanese,曾-曾-grandadoptive 祖母,primary,0
8298,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,ru,Russian,пра-пра-grandadoptive бабушка,primary,0
8299,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,pt,Portuguese,bis-bis-grandadoptive avó,primary,0
8300,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,id,Indonesian,kakek-kakek-grandadoptive nenek,primary,0
8301,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,vi,Vietnamese,cụ-cụ-grandadoptive bà nội,primary,0
8302,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,tr,Turkish,büyük-büyük-grandadoptive babaanne,primary,0
8303,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,ko,Korean,증-증-grandadoptive 할머니,primary,0
8304,DERIVED,g=-4|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-4,none,adoptive,female,none,0,False,current,adoptive_family,2nd great-grandadoptive grandmother,adoptive grandparent,it,Italian,bis-bis-grandadoptive nonna,primary,0
8305,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,en,English,3rd great-grandadoptive grandfather,primary,0
8306,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,hi,Hindi,पर-पर-grandadoptive दादा,primary,0
8307,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,ta,Tamil,பெரிய-பெரிய-grandadoptive தாத்தா,primary,0
8308,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,te,Telugu,గొప్ప-గొప్ప-grandadoptive తాత,primary,0
8309,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,bn,Bengali,পর-পর-grandadoptive দাদু,primary,0
8310,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,mr,Marathi,पर-पर-grandadoptive आजोबा,primary,0
8311,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,ml,Malayalam,വലിയ-വലിയ-grandadoptive അപ്പൂപ്പൻ,primary,0
8312,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,kn,Kannada,ಮಹಾ-ಮಹಾ-grandadoptive ಅಜ್ಜ,primary,0
8313,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,gu,Gujarati,પર-પર-grandadoptive દાદાજી,primary,0
8314,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,pa,Punjabi,ਪੜਦਾਦਾ-ਪੜਦਾਦਾ-grandadoptive ਦਾਦਾ,primary,0
8315,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,ur,Urdu,پر-پر-grandadoptive دادا,primary,0
8316,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,es,Spanish,bis-bis-grandadoptive abuelo,primary,0
8317,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,fr,French,arrière-arrière-grandadoptive grand-père,primary,0
8318,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,de,German,Ur-Ur-grandadoptive Großvater,primary,0
8319,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,ar,Arabic,جد-جد-grandadoptive جد,primary,0
8320,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,zh,Chinese,曾-曾-grandadoptive 祖父,primary,0
8321,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,ja,Japanese,曾-曾-grandadoptive 祖父,primary,0
8322,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,ru,Russian,пра-пра-grandadoptive дедушка,primary,0
8323,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,pt,Portuguese,bis-bis-grandadoptive avô,primary,0
8324,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,id,Indonesian,kakek-kakek-grandadoptive kakek,primary,0
8325,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,vi,Vietnamese,cụ-cụ-grandadoptive ông nội,primary,0
8326,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,tr,Turkish,büyük-büyük-grandadoptive dede,primary,0
8327,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,ko,Korean,증-증-grandadoptive 할아버지,primary,0
8328,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=male|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,male,none,0,False,current,adoptive_family,3rd great-grandadoptive grandfather,adoptive grandparent,it,Italian,bis-bis-grandadoptive nonno,primary,0
8329,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,en,English,3rd great-grandadoptive grandmother,primary,0
8330,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,hi,Hindi,पर-पर-grandadoptive दादी,primary,0
8331,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,ta,Tamil,பெரிய-பெரிய-grandadoptive பாட்டி,primary,0
8332,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,te,Telugu,గొప్ప-గొప్ప-grandadoptive అమ్మమ్మ,primary,0
8333,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,bn,Bengali,পর-পর-grandadoptive দিদা,primary,0
8334,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,mr,Marathi,पर-पर-grandadoptive आजी,primary,0
8335,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,ml,Malayalam,വലിയ-വലിയ-grandadoptive അമ്മൂമ്മ,primary,0
8336,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,kn,Kannada,ಮಹಾ-ಮಹಾ-grandadoptive ಅಜ್ಜಿ,primary,0
8337,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,gu,Gujarati,પર-પર-grandadoptive દાદીમા,primary,0
8338,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,pa,Punjabi,ਪੜਦਾਦਾ-ਪੜਦਾਦਾ-grandadoptive ਦਾਦੀ,primary,0
8339,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,ur,Urdu,پر-پر-grandadoptive دادی,primary,0
8340,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,es,Spanish,bis-bis-grandadoptive abuela,primary,0
8341,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,fr,French,arrière-arrière-grandadoptive grand-mère,primary,0
8342,DERIVED,g=-5|p=UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT|s=none|c=adoptive|x=female|r=0|sn=none|d=0|t=current,UP_ADOPTIVE_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT,-5,none,adoptive,female,none,0,False,current,adoptive_family,3rd great-grandadoptive grandmother,adoptive grandparent,de,German,Ur-Ur-grandadoptive Großmutter,primary,0
